,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Hour
5785,564856,20754,RETROSPOT RED WASHING UP GLOVES,6,2011-08-31 09:11:00,2.1,12477,Germany,9
5786,564856,21217,RED RETROSPOT ROUND CAKE TINS,3,2011-08-31 09:11:00,9.95,12477,Germany,9
5787,564856,22840,ROUND CAKE TIN VINTAGE RED,4,2011-08-31 09:11:00,7.95,12477,Germany,9
5788,564856,22723,SET OF 6 HERB TINS SKETCHBOOK,48,2011-08-31 09:11:00,3.45,12477,Germany,9
5789,564856,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-08-31 09:11:00,0.65,12477,Germany,9
5790,564856,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-08-31 09:11:00,0.85,12477,Germany,9
5791,564856,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-08-31 09:11:00,0.85,12477,Germany,9
5792,564856,21471,STRAWBERRY RAFFIA FOOD COVER,18,2011-08-31 09:11:00,3.75,12477,Germany,9
5793,564856,21467,CHERRY CROCHET FOOD COVER,18,2011-08-31 09:11:00,3.75,12477,Germany,9
5794,564856,21539,RED RETROSPOT BUTTER DISH,18,2011-08-31 09:11:00,4.25,12477,Germany,9
5795,564856,84968A,SET OF 16 VINTAGE ROSE CUTLERY,24,2011-08-31 09:11:00,10.95,12477,Germany,9
5796,564856,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,5,2011-08-31 09:11:00,12.75,12477,Germany,9
5797,564856,84968E,SET OF 16 VINTAGE BLACK CUTLERY,24,2011-08-31 09:11:00,10.95,12477,Germany,9
5798,564856,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,24,2011-08-31 09:11:00,10.95,12477,Germany,9
5799,564856,20676,RED RETROSPOT BOWL,16,2011-08-31 09:11:00,1.25,12477,Germany,9
5800,564856,22304,COFFEE MUG BLUE PAISLEY DESIGN,6,2011-08-31 09:11:00,2.55,12477,Germany,9
5801,564856,22894,TABLECLOTH RED APPLES DESIGN ,10,2011-08-31 09:11:00,9.95,12477,Germany,9
5802,564856,84997B,CHILDRENS CUTLERY RETROSPOT RED ,12,2011-08-31 09:11:00,4.15,12477,Germany,9
5803,564856,22262,FELT EGG COSY CHICKEN,36,2011-08-31 09:11:00,0.85,12477,Germany,9
5804,564856,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,2011-08-31 09:11:00,0.85,12477,Germany,9
5805,564856,23154,SET OF 4 JAM JAR MAGNETS,12,2011-08-31 09:11:00,2.08,12477,Germany,9
5806,564856,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,2011-08-31 09:11:00,0.83,12477,Germany,9
5807,564856,23156,SET OF 5 MINI GROCERY MAGNETS,12,2011-08-31 09:11:00,2.08,12477,Germany,9
5808,564856,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2011-08-31 09:11:00,2.08,12477,Germany,9
5809,564856,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-08-31 09:11:00,2.08,12477,Germany,9
5810,564856,20767,BLUE PAISLEY JOURNAL ,36,2011-08-31 09:11:00,2.1,12477,Germany,9
5811,564856,20772,GARDEN PATH JOURNAL,12,2011-08-31 09:11:00,2.55,12477,Germany,9
5812,564856,22505,MEMO BOARD COTTAGE DESIGN,4,2011-08-31 09:11:00,4.95,12477,Germany,9
5813,564856,22507,MEMO BOARD RETROSPOT  DESIGN,12,2011-08-31 09:11:00,4.95,12477,Germany,9
5814,564856,23235,STORAGE TIN VINTAGE LEAF,12,2011-08-31 09:11:00,2.89,12477,Germany,9
5815,564856,23244,ROUND STORAGE TIN VINTAGE LEAF,6,2011-08-31 09:11:00,1.95,12477,Germany,9
5816,564856,23236,STORAGE TIN VINTAGE DOILY ,6,2011-08-31 09:11:00,2.89,12477,Germany,9
5817,564856,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-08-31 09:11:00,4.15,12477,Germany,9
5818,564856,22354,RETROSPOT PADDED SEAT CUSHION,10,2011-08-31 09:11:00,3.75,12477,Germany,9
5819,564856,47585A,PINK FAIRY CAKE CUSHION COVER,4,2011-08-31 09:11:00,3.75,12477,Germany,9
5820,564856,22244,3 HOOK HANGER MAGIC GARDEN,96,2011-08-31 09:11:00,1.65,12477,Germany,9
5821,564856,21155,RED RETROSPOT PEG BAG,12,2011-08-31 09:11:00,2.55,12477,Germany,9
5822,C564913,22998,TRAVEL CARD WALLET KEEP CALM,-24,2011-08-31 12:39:00,0.42,12560,Germany,12
5823,C564913,84030E,ENGLISH ROSE HOT WATER BOTTLE,-2,2011-08-31 12:39:00,4.25,12560,Germany,12
5824,C564913,23174,REGENCY SUGAR BOWL GREEN,-1,2011-08-31 12:39:00,4.15,12560,Germany,12
5825,C564913,22963,JAM JAR WITH GREEN LID,-2,2011-08-31 12:39:00,0.72,12560,Germany,12
5826,C564913,22637,PIGGY BANK RETROSPOT ,-2,2011-08-31 12:39:00,2.1,12560,Germany,12
5827,C564913,22960,JAM MAKING SET WITH JARS,-1,2011-08-31 12:39:00,4.25,12560,Germany,12
5828,564972,23189,SET OF 12 FORK CANDLES,6,2011-08-31 15:30:00,2.89,12621,Germany,15
5829,564972,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-31 15:30:00,4.95,12621,Germany,15
5830,564972,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-08-31 15:30:00,2.49,12621,Germany,15
5831,564972,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-08-31 15:30:00,2.49,12621,Germany,15
5832,564972,23320,GIANT 50'S CHRISTMAS CRACKER,12,2011-08-31 15:30:00,2.89,12621,Germany,15
5833,564972,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-08-31 15:30:00,2.08,12621,Germany,15
5834,564972,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2011-08-31 15:30:00,0.83,12621,Germany,15
5835,564972,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,2011-08-31 15:30:00,0.83,12621,Germany,15
5836,564972,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,10,2011-08-31 15:30:00,0.82,12621,Germany,15
5837,564972,23374,RED SPOT PAPER GIFT BAG,10,2011-08-31 15:30:00,0.82,12621,Germany,15
5838,564972,23437, 50'S CHRISTMAS GIFT BAG LARGE,12,2011-08-31 15:30:00,1.25,12621,Germany,15
5839,564972,23375,50'S CHRISTMAS PAPER GIFT BAG,10,2011-08-31 15:30:00,0.82,12621,Germany,15
5840,564972,23433,HANGING QUILTED PATCHWORK APPLES,12,2011-08-31 15:30:00,0.83,12621,Germany,15
5841,564972,23438, RED SPOT GIFT BAG LARGE,12,2011-08-31 15:30:00,1.25,12621,Germany,15
5842,564972,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,12,2011-08-31 15:30:00,1.25,12621,Germany,15
5843,564972,21311,SET/4 BIRD MIRROR MAGNETS ,24,2011-08-31 15:30:00,0.29,12621,Germany,15
5844,564972,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-08-31 15:30:00,0.55,12621,Germany,15
5845,564972,22423,REGENCY CAKESTAND 3 TIER,16,2011-08-31 15:30:00,10.95,12621,Germany,15
5846,564972,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-31 15:30:00,2.08,12621,Germany,15
5847,564972,21931,JUMBO STORAGE BAG SUKI,10,2011-08-31 15:30:00,2.08,12621,Germany,15
5848,564972,22386,JUMBO BAG PINK POLKADOT,10,2011-08-31 15:30:00,2.08,12621,Germany,15
5849,564972,23203,JUMBO BAG VINTAGE DOILY ,10,2011-08-31 15:30:00,2.08,12621,Germany,15
5850,564972,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-08-31 15:30:00,5.95,12621,Germany,15
5851,564972,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-08-31 15:30:00,8.5,12621,Germany,15
5852,564972,22813,PACK 3 BOXES BIRD PANNETONE ,12,2011-08-31 15:30:00,1.95,12621,Germany,15
5853,564972,22652,TRAVEL SEWING KIT,10,2011-08-31 15:30:00,1.65,12621,Germany,15
5854,564972,22077,6 RIBBONS RUSTIC CHARM,12,2011-08-31 15:30:00,1.65,12621,Germany,15
5855,564972,85049G,CHOCOLATE BOX RIBBONS ,12,2011-08-31 15:30:00,1.25,12621,Germany,15
5856,564972,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-08-31 15:30:00,1.25,12621,Germany,15
5857,564972,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-08-31 15:30:00,4.95,12621,Germany,15
5858,564972,23174,REGENCY SUGAR BOWL GREEN,4,2011-08-31 15:30:00,4.15,12621,Germany,15
5859,564972,23172,REGENCY TEA PLATE PINK,12,2011-08-31 15:30:00,1.65,12621,Germany,15
5860,564972,23170,REGENCY TEA PLATE ROSES ,12,2011-08-31 15:30:00,1.65,12621,Germany,15
5861,564972,23171,REGENCY TEA PLATE GREEN ,12,2011-08-31 15:30:00,1.65,12621,Germany,15
5862,564972,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-08-31 15:30:00,2.95,12621,Germany,15
5863,564972,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-08-31 15:30:00,2.95,12621,Germany,15
5864,564972,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-08-31 15:30:00,2.95,12621,Germany,15
5865,564972,21871,SAVE THE PLANET MUG,12,2011-08-31 15:30:00,1.25,12621,Germany,15
5866,564972,23173,REGENCY TEAPOT ROSES ,2,2011-08-31 15:30:00,9.95,12621,Germany,15
5867,564972,23084,RABBIT NIGHT LIGHT,24,2011-08-31 15:30:00,1.79,12621,Germany,15
5868,564972,22175,PINK OWL SOFT TOY,6,2011-08-31 15:30:00,2.95,12621,Germany,15
5869,564972,22176,BLUE OWL SOFT TOY,6,2011-08-31 15:30:00,2.95,12621,Germany,15
5870,564972,20977,36 PENCILS TUBE WOODLAND,16,2011-08-31 15:30:00,1.25,12621,Germany,15
5871,564972,20997,ROSE DU SUD CUSHION COVER ,3,2011-08-31 15:30:00,4.95,12621,Germany,15
5872,564972,22041,"RECORD FRAME 7"" SINGLE SIZE ",6,2011-08-31 15:30:00,2.55,12621,Germany,15
5873,564972,21484,CHICK GREY HOT WATER BOTTLE,4,2011-08-31 15:30:00,3.45,12621,Germany,15
5874,564972,21481,FAWN BLUE HOT WATER BOTTLE,6,2011-08-31 15:30:00,2.95,12621,Germany,15
5875,564972,23236,STORAGE TIN VINTAGE DOILY ,6,2011-08-31 15:30:00,2.89,12621,Germany,15
5876,564972,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-08-31 15:30:00,1.45,12621,Germany,15
5877,564972,POST,POSTAGE,6,2011-08-31 15:30:00,18.0,12621,Germany,15
5878,C565085,23079,TOADSTOOL BEDSIDE LIGHT ,-2,2011-01-09 09:40:00,8.95,12474,Germany,9
5879,C565089,22553,PLASTERS IN TIN SKULLS,-12,2011-01-09 10:27:00,1.65,12645,Germany,10
5880,C565227,85053,FRENCH ENAMEL CANDLEHOLDER,-1,2011-02-09 09:06:00,2.1,12708,Germany,9
5881,565261,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-02-09 10:53:00,4.15,12474,Germany,10
5882,565261,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-02-09 10:53:00,4.15,12474,Germany,10
5883,565261,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-02-09 10:53:00,4.15,12474,Germany,10
5884,565261,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-02-09 10:53:00,4.15,12474,Germany,10
5885,565261,21096,SET/6 FRUIT SALAD  PAPER PLATES,12,2011-02-09 10:53:00,0.39,12474,Germany,10
5886,565261,22555,PLASTERS IN TIN STRONGMAN,12,2011-02-09 10:53:00,1.65,12474,Germany,10
5887,565261,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-02-09 10:53:00,3.75,12474,Germany,10
5888,565261,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,2011-02-09 10:53:00,2.55,12474,Germany,10
5889,565261,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-02-09 10:53:00,0.85,12474,Germany,10
5890,565261,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-02-09 10:53:00,0.55,12474,Germany,10
5891,565261,21088,SET/6 FRUIT SALAD PAPER CUPS,48,2011-02-09 10:53:00,0.19,12474,Germany,10
5892,565261,22467,GUMBALL COAT RACK,12,2011-02-09 10:53:00,2.55,12474,Germany,10
5893,565261,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-02-09 10:53:00,0.83,12474,Germany,10
5894,565261,22302,COFFEE MUG PEARS  DESIGN,6,2011-02-09 10:53:00,2.55,12474,Germany,10
5895,565261,21914,BLUE HARMONICA IN BOX ,12,2011-02-09 10:53:00,1.25,12474,Germany,10
5896,565261,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-02-09 10:53:00,0.85,12474,Germany,10
5897,565261,22613,PACK OF 20 SPACEBOY NAPKINS,24,2011-02-09 10:53:00,0.85,12474,Germany,10
5898,565261,22029,SPACEBOY BIRTHDAY CARD,12,2011-02-09 10:53:00,0.42,12474,Germany,10
5899,565261,23207,LUNCH BAG ALPHABET DESIGN,10,2011-02-09 10:53:00,1.65,12474,Germany,10
5900,565261,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2011-02-09 10:53:00,2.95,12474,Germany,10
5901,565261,POST,POSTAGE,2,2011-02-09 10:53:00,18.0,12474,Germany,10
5902,565261,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-02-09 10:53:00,1.25,12474,Germany,10
5903,565261,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-02-09 10:53:00,1.65,12474,Germany,10
5904,565261,22322,BIRD DECORATION GREEN POLKADOT,12,2011-02-09 10:53:00,0.85,12474,Germany,10
5905,565261,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-02-09 10:53:00,1.65,12474,Germany,10
5906,565261,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,2011-02-09 10:53:00,3.25,12474,Germany,10
5907,C565284,23245,SET OF 3 REGENCY CAKE TINS,-2,2011-02-09 11:31:00,4.95,12471,Germany,11
5908,C565284,23241,TREASURE TIN GYMKHANA DESIGN,-1,2011-02-09 11:31:00,2.08,12471,Germany,11
5909,C565284,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,2011-02-09 11:31:00,1.45,12471,Germany,11
5910,C565284,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-1,2011-02-09 11:31:00,1.45,12471,Germany,11
5911,C565284,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-02-09 11:31:00,1.25,12471,Germany,11
5912,C565284,23236,STORAGE TIN VINTAGE DOILY ,-1,2011-02-09 11:31:00,2.89,12471,Germany,11
5913,C565284,22423,REGENCY CAKESTAND 3 TIER,-6,2011-02-09 11:31:00,10.95,12471,Germany,11
5914,565416,23290,SPACEBOY CHILDRENS BOWL,8,2011-04-09 12:00:00,1.25,12710,Germany,12
5915,565416,23292,SPACEBOY CHILDRENS CUP,8,2011-04-09 12:00:00,1.25,12710,Germany,12
5916,565416,23291,DOLLY GIRL CHILDRENS CUP,8,2011-04-09 12:00:00,1.25,12710,Germany,12
5917,565416,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-04-09 12:00:00,1.25,12710,Germany,12
5918,565416,22819,"BIRTHDAY CARD, RETRO SPOT",12,2011-04-09 12:00:00,0.42,12710,Germany,12
5919,565416,22716,CARD CIRCUS PARADE,12,2011-04-09 12:00:00,0.42,12710,Germany,12
5920,565416,22029,SPACEBOY BIRTHDAY CARD,12,2011-04-09 12:00:00,0.42,12710,Germany,12
5921,565416,22712,CARD DOLLY GIRL ,12,2011-04-09 12:00:00,0.42,12710,Germany,12
5922,565416,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-04-09 12:00:00,5.45,12710,Germany,12
5923,565416,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-04-09 12:00:00,5.45,12710,Germany,12
5924,565416,22083,PAPER CHAIN KIT RETROSPOT,6,2011-04-09 12:00:00,2.95,12710,Germany,12
5925,565416,22085,PAPER CHAIN KIT SKULLS ,6,2011-04-09 12:00:00,2.95,12710,Germany,12
5926,565416,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-04-09 12:00:00,0.65,12710,Germany,12
5927,565416,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-04-09 12:00:00,0.65,12710,Germany,12
5928,565416,21988,PACK OF 6 SKULL PAPER PLATES,12,2011-04-09 12:00:00,0.85,12710,Germany,12
5929,565416,21094,SET/6 RED SPOTTY PAPER PLATES,24,2011-04-09 12:00:00,0.85,12710,Germany,12
5930,565416,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-04-09 12:00:00,0.85,12710,Germany,12
5931,565416,21989,PACK OF 20 SKULL PAPER NAPKINS,24,2011-04-09 12:00:00,0.85,12710,Germany,12
5932,565416,21967,PACK OF 12 SKULL TISSUES,24,2011-04-09 12:00:00,0.29,12710,Germany,12
5933,565416,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2011-04-09 12:00:00,0.29,12710,Germany,12
5934,565416,21986,PACK OF 12 PINK POLKADOT TISSUES,24,2011-04-09 12:00:00,0.29,12710,Germany,12
5935,565416,21981,PACK OF 12 WOODLAND TISSUES ,24,2011-04-09 12:00:00,0.29,12710,Germany,12
5936,565416,22614,PACK OF 12 SPACEBOY TISSUES,24,2011-04-09 12:00:00,0.29,12710,Germany,12
5937,565416,23080,RED METAL BOX TOP SECRET,4,2011-04-09 12:00:00,8.25,12710,Germany,12
5938,565416,22197,POPCORN HOLDER,12,2011-04-09 12:00:00,0.85,12710,Germany,12
5939,565416,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-04-09 12:00:00,0.55,12710,Germany,12
5940,565416,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-04-09 12:00:00,0.55,12710,Germany,12
5941,565416,21213,PACK OF 72 SKULL CAKE CASES,24,2011-04-09 12:00:00,0.55,12710,Germany,12
5942,565416,POST,POSTAGE,2,2011-04-09 12:00:00,18.0,12710,Germany,12
5943,565423,21581,SKULLS  DESIGN  COTTON TOTE BAG,6,2011-04-09 12:23:00,2.25,12569,Germany,12
5944,565423,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2011-04-09 12:23:00,1.65,12569,Germany,12
5945,565423,37450,CERAMIC CAKE BOWL + HANGING CAKES,6,2011-04-09 12:23:00,2.95,12569,Germany,12
5946,565423,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2011-04-09 12:23:00,3.25,12569,Germany,12
5947,565423,15036,ASSORTED COLOURS SILK FAN,12,2011-04-09 12:23:00,0.83,12569,Germany,12
5948,565423,POST,POSTAGE,1,2011-04-09 12:23:00,18.0,12569,Germany,12
5949,565430,21908,CHOCOLATE THIS WAY METAL SIGN,3,2011-04-09 13:07:00,2.1,14335,Germany,13
5950,565430,21899,GARAGE KEY FOB,3,2011-04-09 13:07:00,0.65,14335,Germany,13
5951,565430,22637,PIGGY BANK RETROSPOT ,8,2011-04-09 13:07:00,2.55,14335,Germany,13
5952,565430,21892,TRADITIONAL WOODEN CATCH CUP GAME ,2,2011-04-09 13:07:00,1.25,14335,Germany,13
5953,565430,22620,4 TRADITIONAL SPINNING TOPS,2,2011-04-09 13:07:00,1.45,14335,Germany,13
5954,565430,21890,S/6 WOODEN SKITTLES IN COTTON BAG,5,2011-04-09 13:07:00,3.25,14335,Germany,13
5955,565430,16169E,WRAP 50'S  CHRISTMAS,25,2011-04-09 13:07:00,0.42,14335,Germany,13
5956,565430,22704,WRAP RED APPLES ,25,2011-04-09 13:07:00,0.42,14335,Germany,13
5957,565430,16169K,WRAP FOLK ART,25,2011-04-09 13:07:00,0.42,14335,Germany,13
5958,565430,23232,WRAP VINTAGE LEAF DESIGN,25,2011-04-09 13:07:00,0.42,14335,Germany,13
5959,565430,23547,WRAP FLOWER SHOP  ,25,2011-04-09 13:07:00,0.42,14335,Germany,13
5960,565430,23233,WRAP POPPIES  DESIGN,25,2011-04-09 13:07:00,0.42,14335,Germany,13
5961,565430,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2,2011-04-09 13:07:00,2.55,14335,Germany,13
5962,565430,22673,FRENCH GARDEN SIGN BLUE METAL,6,2011-04-09 13:07:00,1.25,14335,Germany,13
5963,565430,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,4,2011-04-09 13:07:00,0.42,14335,Germany,13
5964,565430,21917,SET 12 KIDS  WHITE CHALK STICKS,5,2011-04-09 13:07:00,0.42,14335,Germany,13
5965,565430,22035,VINTAGE CARAVAN GREETING CARD ,12,2011-04-09 13:07:00,0.42,14335,Germany,13
5966,565430,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011-04-09 13:07:00,4.25,14335,Germany,13
5967,565430,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,3,2011-04-09 13:07:00,4.25,14335,Germany,13
5968,565430,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2011-04-09 13:07:00,4.25,14335,Germany,13
5969,565430,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2011-04-09 13:07:00,4.25,14335,Germany,13
5970,565430,21452,TOADSTOOL MONEY BOX,3,2011-04-09 13:07:00,2.95,14335,Germany,13
5971,565430,22507,MEMO BOARD RETROSPOT  DESIGN,1,2011-04-09 13:07:00,4.95,14335,Germany,13
5972,565430,22893,MINI CAKE STAND T-LIGHT HOLDER,48,2011-04-09 13:07:00,0.42,14335,Germany,13
5973,565430,22174,PHOTO CUBE,12,2011-04-09 13:07:00,1.65,14335,Germany,13
5974,565430,15039,SANDALWOOD FAN,1,2011-04-09 13:07:00,0.85,14335,Germany,13
5975,565430,84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,2,2011-04-09 13:07:00,1.45,14335,Germany,13
5976,565430,84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,2,2011-04-09 13:07:00,1.45,14335,Germany,13
5977,565430,22941,CHRISTMAS LIGHTS 10 REINDEER,1,2011-04-09 13:07:00,8.5,14335,Germany,13
5978,565430,22187,GREEN CHRISTMAS TREE CARD HOLDER,2,2011-04-09 13:07:00,4.25,14335,Germany,13
5979,565430,23252,VINTAGE RED ENAMEL TRIM JUG ,2,2011-04-09 13:07:00,3.75,14335,Germany,13
5980,565430,20774,GREEN FERN NOTEBOOK,5,2011-04-09 13:07:00,1.65,14335,Germany,13
5981,565430,22908,PACK OF 20 NAPKINS RED APPLES,10,2011-04-09 13:07:00,0.85,14335,Germany,13
5982,565430,22624,IVORY KITCHEN SCALES,2,2011-04-09 13:07:00,8.5,14335,Germany,13
5983,565430,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,2011-04-09 13:07:00,3.75,14335,Germany,13
5984,565430,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,2011-04-09 13:07:00,3.75,14335,Germany,13
5985,565430,22727,ALARM CLOCK BAKELIKE RED ,2,2011-04-09 13:07:00,3.75,14335,Germany,13
5986,565430,22729,ALARM CLOCK BAKELIKE ORANGE,2,2011-04-09 13:07:00,3.75,14335,Germany,13
5987,565430,22302,COFFEE MUG PEARS  DESIGN,6,2011-04-09 13:07:00,2.55,14335,Germany,13
5988,565430,22303,COFFEE MUG APPLES DESIGN,6,2011-04-09 13:07:00,2.55,14335,Germany,13
5989,565430,22093,MOTORING TISSUE BOX,8,2011-04-09 13:07:00,0.39,14335,Germany,13
5990,565430,22099,CARAVAN SQUARE TISSUE BOX,10,2011-04-09 13:07:00,0.39,14335,Germany,13
5991,565440,22966,GINGERBREAD MAN COOKIE CUTTER,24,2011-04-09 14:06:00,1.25,12709,Germany,14
5992,565440,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,12,2011-04-09 14:06:00,4.95,12709,Germany,14
5993,565440,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,12,2011-04-09 14:06:00,3.75,12709,Germany,14
5994,565440,23306,SET OF 36 DOILIES PANTRY DESIGN,24,2011-04-09 14:06:00,1.45,12709,Germany,14
5995,565440,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,48,2011-04-09 14:06:00,0.55,12709,Germany,14
5996,565440,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-04-09 14:06:00,1.45,12709,Germany,14
5997,565440,23298,SPOTTY BUNTING,3,2011-04-09 14:06:00,4.95,12709,Germany,14
5998,565440,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-04-09 14:06:00,3.75,12709,Germany,14
5999,565440,22728,ALARM CLOCK BAKELIKE PINK,4,2011-04-09 14:06:00,3.75,12709,Germany,14
6000,565440,22727,ALARM CLOCK BAKELIKE RED ,4,2011-04-09 14:06:00,3.75,12709,Germany,14
6001,565440,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-04-09 14:06:00,3.75,12709,Germany,14
6002,565440,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-04-09 14:06:00,3.75,12709,Germany,14
6003,565440,47566,PARTY BUNTING,8,2011-04-09 14:06:00,4.95,12709,Germany,14
6004,565440,22627,MINT KITCHEN SCALES,10,2011-04-09 14:06:00,8.5,12709,Germany,14
6005,565440,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,2011-04-09 14:06:00,3.25,12709,Germany,14
6006,565440,47590A,BLUE HAPPY BIRTHDAY BUNTING,21,2011-04-09 14:06:00,5.45,12709,Germany,14
6007,565440,47590B,PINK HAPPY BIRTHDAY BUNTING,21,2011-04-09 14:06:00,5.45,12709,Germany,14
6008,565440,22354,RETROSPOT PADDED SEAT CUSHION,15,2011-04-09 14:06:00,3.75,12709,Germany,14
6009,565440,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-04-09 14:06:00,0.42,12709,Germany,14
6010,565442,22629,SPACEBOY LUNCH BOX ,12,2011-04-09 14:09:00,1.95,12627,Germany,14
6011,565442,22551,PLASTERS IN TIN SPACEBOY,24,2011-04-09 14:09:00,1.65,12627,Germany,14
6012,565442,23256,CHILDRENS CUTLERY SPACEBOY ,8,2011-04-09 14:09:00,4.15,12627,Germany,14
6013,565442,22382,LUNCH BAG SPACEBOY DESIGN ,30,2011-04-09 14:09:00,1.65,12627,Germany,14
6014,565442,23290,SPACEBOY CHILDRENS BOWL,16,2011-04-09 14:09:00,1.25,12627,Germany,14
6015,565442,20726,LUNCH BAG WOODLAND,30,2011-04-09 14:09:00,1.65,12627,Germany,14
6016,565442,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,18,2011-04-09 14:09:00,2.95,12627,Germany,14
6017,565442,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,2011-04-09 14:09:00,1.65,12627,Germany,14
6018,565442,21981,PACK OF 12 WOODLAND TISSUES ,48,2011-04-09 14:09:00,0.29,12627,Germany,14
6019,565442,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-04-09 14:09:00,0.85,12627,Germany,14
6020,565442,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-04-09 14:09:00,2.95,12627,Germany,14
6021,565442,21156,RETROSPOT CHILDRENS APRON,8,2011-04-09 14:09:00,1.95,12627,Germany,14
6022,565442,21843,RED RETROSPOT CAKE STAND,2,2011-04-09 14:09:00,10.95,12627,Germany,14
6023,565442,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-04-09 14:09:00,1.25,12627,Germany,14
6024,565442,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-04-09 14:09:00,1.25,12627,Germany,14
6025,565442,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-04-09 14:09:00,1.25,12627,Germany,14
